name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
OURGZ,58,M,Teacher,Married,Master,40000,Rural,Chevrolet,11,1.5,6000,3,0,0,10,Low
NTRIX,64,F,Doctor,Married,Master,25000,Urban,Chevrolet,10,3.5,17000,1,0,3,20,Low
ZYDSG,18,F,Student,Divorced,Master,125000,Urban,Mercedes,8,1.5,6000,2,0,2,30,Medium
EURXJ,47,M,Retired,Divorced,Master,125000,Rural,Audi,4,3.5,5000,0,3,2,35,Medium
PNDSP,27,F,Student,Married,Master,45000,Rural,Honda,11,3.0,15000,2,4,2,20,Low
VVSRQ,43,M,Lawyer,Divorced,Master,110000,Suburban,Audi,8,3.0,7000,2,2,0,12,Low
LQJQM,62,F,Lawyer,Single,Master,70000,Urban,Audi,6,3.0,17000,1,3,0,14,High
XKLDE,51,M,Teacher,Married,None,20000,Rural,Toyota,10,3.5,18000,3,1,2,30,Medium
CZLFA,44,M,Doctor,Widowed,Bachelor,60000,Rural,Honda,4,4.0,5000,2,3,1,34,Low
QFGCK,60,M,Artist,Divorced,Master,40000,Rural,Mercedes,10,3.5,10000,1,4,1,34,Low
LVOHL,58,F,Retired,Single,Master,40000,Urban,Toyota,13,1.5,14000,0,2,2,37,High
EUOGI,33,M,Teacher,Married,Bachelor,35000,Suburban,Ford,14,2.0,15000,3,1,0,27,Low
QKEPZ,59,M,Artist,Divorced,None,140000,Suburban,Audi,6,3.5,11000,0,2,3,12,Low
JSILA,67,M,Retired,Widowed,Master,140000,Urban,Mercedes,13,4.0,19000,1,1,0,31,Medium
TIJEE,61,M,Artist,Divorced,Master,140000,Rural,Toyota,10,4.0,14000,0,3,3,3,Low
RARWA,41,M,Artist,Married,Master,80000,Urban,Nissan,3,2.5,15000,1,1,3,32,Medium
JXFRJ,67,F,Architect,Divorced,PhD,100000,Urban,BMW,6,2.0,17000,1,1,1,1,Low
GNKZD,19,M,Architect,Single,Master,145000,Urban,Nissan,10,2.0,7000,0,0,1,22,Medium
QTXLK,67,M,Architect,Divorced,PhD,30000,Rural,Ford,8,3.5,8000,2,1,0,4,Low
QJOOJ,35,M,Teacher,Single,Bachelor,105000,Suburban,Honda,6,3.0,10000,3,1,2,12,Low
SGJTL,31,M,Student,Widowed,Master,30000,Suburban,Nissan,9,4.0,5000,1,1,3,2,Low
DCRMK,29,M,Manager,Married,Master,70000,Rural,Honda,8,2.0,6000,3,4,1,34,Low
IUERS,61,M,Engineer,Married,Master,30000,Suburban,Toyota,13,3.0,5000,1,3,2,24,Low
IJNJI,62,M,Manager,Married,PhD,40000,Urban,Toyota,12,3.0,16000,2,1,3,38,Low
VNBHE,67,M,Engineer,Widowed,PhD,85000,Rural,Ford,6,2.5,15000,0,4,2,3,Low
FDFLO,42,F,Artist,Single,PhD,85000,Suburban,Audi,5,4.0,12000,0,0,3,36,Medium
RWBCD,65,M,Doctor,Widowed,Master,120000,Urban,Chevrolet,6,4.0,9000,0,0,1,27,Low
TIPYD,18,F,Artist,Widowed,None,25000,Rural,Chevrolet,8,4.0,13000,3,3,0,7,High
WZIEZ,57,F,Manager,Single,Bachelor,45000,Rural,Honda,3,3.0,5000,0,3,3,18,Low
FWXNK,60,M,Manager,Widowed,None,125000,Urban,Nissan,4,1.5,11000,2,1,2,23,Low
PIOHT,33,M,Student,Divorced,Bachelor,130000,Urban,BMW,1,1.5,7000,0,0,1,2,Low
EAZIV,31,F,Manager,Married,PhD,40000,Urban,Honda,9,2.5,10000,1,4,0,1,Low
YUDXJ,20,M,Lawyer,Married,None,135000,Urban,Ford,5,2.0,10000,0,3,0,13,Low
WTAJJ,45,M,Architect,Widowed,None,95000,Rural,Audi,6,1.5,11000,3,4,3,7,Low
GZPCD,40,M,Architect,Divorced,PhD,135000,Urban,Chevrolet,13,3.0,6000,2,4,2,35,Low
OMNCU,20,F,Doctor,Single,Bachelor,75000,Urban,Nissan,8,3.0,15000,1,4,2,23,Low
LRMUJ,69,F,Engineer,Single,PhD,35000,Urban,Audi,1,3.5,15000,1,1,0,33,Low
BGXOF,46,F,Student,Single,Master,95000,Urban,Nissan,4,3.0,18000,1,2,1,9,Medium
AOHAF,22,F,Teacher,Single,Master,115000,Suburban,Ford,3,1.5,7000,3,1,1,14,Medium
VGOMV,52,M,Engineer,Widowed,PhD,90000,Urban,Mercedes,8,3.5,13000,3,3,1,36,Low
KWVLT,28,F,Doctor,Married,Bachelor,65000,Suburban,Honda,5,3.0,8000,3,3,0,15,Medium
PIIRO,33,M,Teacher,Married,PhD,50000,Suburban,Toyota,12,2.5,15000,1,3,1,24,Low
YXRMR,33,M,Doctor,Widowed,Master,80000,Urban,Audi,4,3.0,13000,3,2,1,34,Low
QXSUQ,38,F,Architect,Single,None,45000,Suburban,BMW,11,2.5,18000,0,2,2,10,Medium
NFLFD,60,M,Retired,Single,Bachelor,20000,Urban,Nissan,2,3.0,12000,1,3,2,12,Low
MDSUX,49,F,Retired,Single,Master,100000,Urban,Nissan,13,4.0,18000,0,2,3,36,High
SMGBW,32,M,Architect,Single,Master,130000,Suburban,Toyota,5,2.0,19000,0,4,0,32,Low
ZENPH,49,F,Lawyer,Divorced,Master,40000,Suburban,Ford,7,1.5,16000,3,3,3,18,Medium
IWMNT,62,F,Manager,Widowed,PhD,95000,Urban,BMW,14,2.5,13000,2,4,2,22,Medium
DAFFF,39,M,Retired,Married,PhD,40000,Rural,BMW,6,3.0,16000,2,4,3,2,Medium
ZJULU,45,M,Engineer,Married,Master,75000,Suburban,Mercedes,13,4.0,18000,2,2,1,18,Medium
LFEPT,20,F,Engineer,Single,Bachelor,100000,Urban,Toyota,7,1.5,16000,2,4,1,9,Low
RZVYG,19,F,Retired,Widowed,None,55000,Suburban,Audi,2,2.5,8000,3,1,0,31,Medium
XXIXL,69,F,Student,Widowed,Master,125000,Urban,Ford,5,2.5,7000,2,4,1,28,Low
MNFSK,61,M,Engineer,Widowed,None,135000,Suburban,Nissan,7,2.0,15000,0,0,3,18,Medium
DHMET,26,F,Manager,Single,Master,80000,Urban,Mercedes,8,4.0,5000,3,1,0,16,Low
WOLHJ,67,M,Doctor,Divorced,None,30000,Rural,Audi,9,2.0,19000,1,4,0,7,Low
IBRDB,18,M,Student,Single,PhD,110000,Rural,Tesla,14,1.5,17000,0,4,0,25,Low
KIFXW,48,M,Retired,Married,Master,80000,Urban,Ford,7,2.5,8000,2,0,3,14,Low
FNLYL,29,F,Retired,Married,None,120000,Suburban,Audi,9,1.5,6000,0,4,3,26,Medium
GWSRD,23,M,Manager,Widowed,Master,105000,Urban,Tesla,13,2.0,6000,2,4,1,35,Medium
ESZGE,27,M,Manager,Divorced,Master,140000,Suburban,Chevrolet,2,2.0,12000,3,4,0,8,Medium
GSAWK,57,M,Doctor,Widowed,Bachelor,105000,Urban,Mercedes,9,1.5,18000,3,0,3,8,High
DYDQV,24,M,Engineer,Divorced,Bachelor,20000,Suburban,Honda,3,2.5,10000,0,4,0,17,High
BJNQS,62,M,Doctor,Divorced,Master,110000,Rural,Mercedes,5,3.0,7000,1,3,3,28,Low
LKXMQ,27,M,Lawyer,Widowed,Master,135000,Urban,Honda,11,3.0,18000,2,2,2,21,Medium
CBQEH,21,M,Student,Single,Master,145000,Rural,Toyota,11,2.5,13000,1,2,3,21,High
IUBBM,69,F,Manager,Widowed,None,125000,Rural,BMW,5,3.0,14000,0,2,1,10,High
LCLRK,40,M,Teacher,Married,None,105000,Suburban,Chevrolet,11,3.0,18000,3,1,3,33,Medium
EIEQX,67,F,Lawyer,Married,Master,20000,Rural,BMW,7,3.0,16000,2,2,1,1,Low
NFTKJ,31,M,Architect,Divorced,Bachelor,60000,Rural,Nissan,10,4.0,18000,0,1,2,15,Low
CMGNV,22,M,Engineer,Widowed,PhD,40000,Urban,BMW,7,3.0,11000,0,2,3,24,Low
MSYHO,52,M,Manager,Widowed,Master,65000,Suburban,Honda,2,3.0,6000,2,2,0,3,Low
BXNTE,43,M,Doctor,Widowed,Master,100000,Suburban,BMW,6,2.5,14000,1,1,0,14,Low
OMTJV,31,M,Lawyer,Single,Bachelor,25000,Suburban,Mercedes,1,1.5,14000,2,4,3,32,Medium
WGNZF,27,M,Lawyer,Married,Master,50000,Rural,Ford,6,1.5,8000,3,3,1,22,Low
XYBKU,50,F,Architect,Widowed,Master,115000,Suburban,Toyota,7,2.5,8000,0,1,3,31,Low
ZEGHI,69,M,Student,Married,Master,35000,Urban,Nissan,9,1.5,13000,0,2,0,21,Low
SZVRA,30,M,Artist,Widowed,Master,125000,Urban,Nissan,5,1.5,15000,1,0,3,4,Medium
KKCWW,62,F,Teacher,Married,Master,85000,Rural,Audi,6,2.5,11000,0,2,2,21,Medium
DPEAG,36,F,Artist,Widowed,PhD,60000,Urban,Ford,11,1.5,11000,0,4,1,20,Low
GIRJV,60,M,Artist,Single,Bachelor,125000,Rural,Audi,1,4.0,10000,1,0,0,20,Low
QSLTU,45,F,Architect,Widowed,Master,90000,Urban,BMW,5,4.0,14000,3,4,0,9,Low
UPZZL,21,M,Artist,Widowed,Bachelor,25000,Urban,Mercedes,9,4.0,11000,3,4,3,10,Low
ZMDVH,21,F,Teacher,Divorced,PhD,140000,Urban,Chevrolet,6,3.0,12000,1,4,1,33,Low
RNUNB,37,M,Doctor,Widowed,Master,80000,Urban,Tesla,5,3.5,12000,1,0,3,21,Low
SVEUF,67,M,Architect,Widowed,PhD,55000,Urban,Ford,11,1.5,17000,2,0,1,14,Low
UJOLA,24,M,Lawyer,Divorced,PhD,85000,Suburban,Mercedes,4,1.5,16000,3,1,2,4,Low
LSCLM,24,M,Manager,Widowed,Master,70000,Urban,BMW,12,2.0,6000,2,1,1,28,Low
BAYCS,65,M,Architect,Married,None,130000,Rural,Mercedes,7,3.5,19000,1,2,2,19,Medium
KXYIU,22,F,Retired,Single,Master,130000,Urban,Audi,10,2.5,9000,3,0,2,22,Medium
FNORE,51,M,Student,Married,Bachelor,55000,Urban,Mercedes,3,2.0,9000,0,2,0,10,Medium
DNIAE,20,F,Retired,Married,Master,40000,Rural,Mercedes,4,2.0,15000,3,1,1,24,Low
JWNKT,51,M,Engineer,Married,PhD,120000,Rural,Toyota,5,4.0,9000,0,2,3,5,Medium
KEROF,55,M,Engineer,Single,Master,35000,Rural,Audi,4,2.5,13000,3,0,2,23,Medium
HYTSV,37,F,Engineer,Widowed,Master,100000,Urban,Toyota,1,2.0,18000,0,3,1,7,Low
JDWHH,69,F,Teacher,Married,PhD,80000,Suburban,BMW,1,1.5,17000,3,1,1,8,Low
VODES,18,M,Architect,Single,Bachelor,45000,Urban,Ford,14,2.5,7000,2,3,0,25,High
ANFXS,25,F,Artist,Single,Bachelor,45000,Urban,Nissan,7,2.5,18000,2,0,3,39,Low
ZDBUD,31,M,Artist,Divorced,PhD,110000,Rural,Nissan,6,4.0,15000,2,0,2,19,Medium
QZFOL,19,F,Retired,Widowed,Master,45000,Urban,Mercedes,13,3.5,14000,3,0,2,21,Low
JHDDW,60,M,Artist,Widowed,Master,85000,Urban,Chevrolet,1,3.5,18000,2,0,2,25,Medium
IKVYK,24,M,Student,Widowed,PhD,65000,Urban,Ford,4,2.0,6000,0,2,1,39,Low
PJUHQ,33,M,Student,Divorced,PhD,80000,Urban,BMW,2,2.5,11000,2,4,1,38,Low
WYCJI,41,F,Doctor,Divorced,Bachelor,40000,Suburban,Toyota,7,2.5,19000,2,0,2,15,Low
WRBNV,44,M,Manager,Divorced,Bachelor,100000,Rural,Honda,4,3.5,12000,3,1,2,11,Medium
DMVAA,33,M,Student,Widowed,PhD,115000,Urban,Tesla,6,2.5,11000,0,4,1,25,Low
LBCKF,67,F,Lawyer,Divorced,Bachelor,145000,Rural,Mercedes,14,2.0,19000,3,4,2,34,Low
IKGVY,40,F,Architect,Widowed,Bachelor,135000,Urban,Nissan,13,1.5,17000,2,3,2,21,Low
NKLNZ,49,M,Lawyer,Married,Master,105000,Urban,Honda,11,1.5,16000,3,2,0,11,Low
HRKHL,34,F,Retired,Married,Master,20000,Urban,Ford,7,2.5,7000,1,4,2,7,Low
CKMUL,60,F,Manager,Widowed,Master,25000,Suburban,Tesla,12,1.5,9000,2,0,0,10,Medium
IMFMN,29,F,Engineer,Single,Master,115000,Urban,Audi,3,4.0,16000,2,1,2,38,Medium
SFBHZ,57,M,Student,Widowed,Bachelor,20000,Urban,Nissan,7,2.0,16000,1,1,1,27,Low
GZTMF,21,F,Architect,Single,None,30000,Urban,Honda,9,4.0,14000,2,2,0,21,Medium
TBLZK,26,M,Architect,Divorced,PhD,100000,Suburban,Toyota,2,3.5,9000,3,1,0,7,Low
QMXRS,68,M,Student,Married,Master,105000,Suburban,Ford,14,2.0,6000,2,1,0,12,Medium
UPUXE,27,F,Teacher,Married,PhD,90000,Suburban,Mercedes,6,3.5,6000,0,4,3,29,Low
ZTTKS,34,M,Lawyer,Married,None,120000,Urban,Toyota,8,4.0,18000,0,0,2,17,Medium
JOEKY,50,F,Architect,Divorced,Master,90000,Suburban,Nissan,12,3.0,15000,2,0,2,9,Low
UWZLM,49,F,Doctor,Married,None,45000,Urban,Mercedes,7,3.0,9000,0,2,1,39,Low
WMKIJ,37,F,Artist,Divorced,Master,95000,Urban,Nissan,13,3.0,5000,1,0,2,31,Medium
RZJRH,56,F,Lawyer,Single,PhD,115000,Rural,Ford,10,4.0,12000,2,4,3,24,High
HEGQG,26,F,Artist,Divorced,Bachelor,85000,Urban,Toyota,12,2.0,19000,1,0,2,18,Low
MRKNP,36,M,Architect,Single,None,45000,Urban,Audi,14,2.5,10000,0,0,1,10,Low
VIWVY,58,M,Artist,Married,Bachelor,25000,Urban,Audi,9,4.0,14000,2,1,0,39,Low
QABJY,62,F,Architect,Married,Master,145000,Urban,Nissan,2,3.5,13000,1,2,2,12,Low
VRHZK,45,M,Artist,Single,None,75000,Urban,Ford,11,4.0,14000,1,0,1,11,Low
GODKR,59,F,Doctor,Widowed,PhD,75000,Urban,BMW,8,2.0,17000,1,3,1,2,Medium
DVTMH,22,F,Teacher,Married,Master,125000,Rural,Nissan,10,3.0,8000,0,4,1,17,Low
YYIJR,31,F,Lawyer,Single,Master,45000,Suburban,Tesla,13,4.0,6000,1,1,2,31,Low
UWKCW,64,M,Retired,Widowed,Master,40000,Rural,Audi,10,1.5,13000,3,4,1,39,Medium
PYYRD,66,M,Student,Single,PhD,50000,Urban,Honda,11,4.0,5000,3,2,2,39,Low
XLSYB,69,F,Doctor,Single,Bachelor,70000,Rural,Ford,11,3.5,16000,3,0,1,4,Medium
GXUXE,50,M,Doctor,Single,Master,40000,Rural,BMW,10,2.5,11000,0,3,3,31,Low
GOXBS,56,M,Retired,Single,Bachelor,125000,Urban,Toyota,13,3.5,5000,1,2,3,12,Medium
KTWGA,24,F,Engineer,Widowed,Master,30000,Urban,Honda,3,3.5,14000,1,1,3,26,Low
HQEGN,42,F,Artist,Widowed,PhD,125000,Urban,Chevrolet,10,2.5,16000,3,0,3,16,Medium
QCDLT,42,M,Teacher,Widowed,Bachelor,95000,Rural,Nissan,13,1.5,6000,2,0,3,14,Low
UBNUX,42,F,Lawyer,Married,Master,120000,Suburban,Ford,12,4.0,17000,2,4,2,8,Low
MJVXH,51,M,Architect,Single,Master,130000,Suburban,Honda,2,4.0,9000,1,1,0,31,Low
XAOSC,46,F,Architect,Widowed,Master,115000,Rural,BMW,13,2.0,13000,0,1,2,32,Medium
EBAME,42,M,Architect,Married,Master,145000,Suburban,Nissan,3,2.0,11000,2,1,0,19,Low
IMCDL,57,M,Manager,Widowed,None,115000,Rural,BMW,12,1.5,18000,1,1,3,5,Medium
NECHI,39,F,Engineer,Single,Master,95000,Urban,Tesla,8,2.5,6000,2,2,1,11,Low
LJYBQ,55,F,Architect,Divorced,Bachelor,25000,Urban,Nissan,3,1.5,15000,3,2,3,17,Low
IRTMX,66,F,Engineer,Single,Master,145000,Rural,Honda,3,1.5,17000,3,2,1,10,Low
SLUPO,18,F,Manager,Widowed,Bachelor,40000,Urban,Nissan,11,2.0,18000,2,3,1,36,Medium
MFPGJ,65,M,Lawyer,Married,Master,75000,Suburban,Toyota,11,2.5,9000,1,0,3,7,Low
YVOFE,65,M,Engineer,Widowed,PhD,90000,Urban,Honda,7,2.5,8000,0,3,0,30,Low
IWNTH,37,F,Lawyer,Widowed,PhD,30000,Rural,Toyota,5,2.5,10000,3,0,2,5,Low
RLUSV,69,F,Doctor,Married,Bachelor,80000,Urban,Chevrolet,9,4.0,15000,1,3,1,28,Medium
WILAU,35,M,Teacher,Divorced,Bachelor,95000,Suburban,BMW,7,4.0,18000,2,3,0,11,Low
NRLVG,48,M,Artist,Married,PhD,45000,Urban,Tesla,2,3.5,11000,0,2,1,5,Medium
QNHYB,40,F,Teacher,Divorced,Master,55000,Urban,Nissan,1,2.0,8000,1,2,3,31,Low
KFGUZ,18,M,Teacher,Widowed,None,55000,Rural,BMW,10,2.5,15000,1,3,0,33,Low
AESDK,36,F,Student,Single,PhD,100000,Urban,Honda,5,2.0,9000,2,2,3,33,Low
ODQNV,55,F,Teacher,Single,Bachelor,105000,Rural,BMW,10,3.5,13000,3,4,0,5,Medium
LAGHP,49,F,Student,Married,Master,60000,Urban,Chevrolet,5,2.5,9000,2,0,1,18,Low
SSPXX,43,F,Manager,Single,None,45000,Urban,Toyota,5,3.5,14000,0,3,1,15,Medium
OLLEG,64,M,Teacher,Divorced,Bachelor,60000,Rural,Honda,8,3.0,11000,2,2,3,38,Low
BAVRV,18,M,Architect,Divorced,Master,60000,Suburban,BMW,11,1.5,16000,3,3,0,13,High
CUOGF,60,M,Teacher,Single,Master,65000,Rural,Mercedes,13,4.0,14000,1,2,1,29,Medium
SNYBF,63,M,Lawyer,Single,Bachelor,135000,Urban,BMW,6,3.0,19000,1,2,2,32,Low
RQHSM,49,F,Lawyer,Divorced,Bachelor,100000,Suburban,Nissan,7,4.0,8000,3,4,3,39,Low
TLPMS,68,F,Teacher,Divorced,PhD,80000,Urban,Tesla,8,3.0,5000,2,0,2,20,Low
YMMQT,24,M,Artist,Widowed,Master,40000,Rural,Audi,11,1.5,14000,0,2,3,20,Low
GKWKP,47,F,Doctor,Divorced,PhD,20000,Urban,Toyota,4,3.5,9000,0,1,2,11,Medium
UMEOY,47,M,Retired,Single,Bachelor,135000,Rural,Honda,10,2.5,18000,2,0,1,31,Low
QOSHH,22,F,Engineer,Divorced,PhD,35000,Suburban,Mercedes,14,4.0,10000,0,2,0,8,Low
BWWYV,23,F,Manager,Married,None,30000,Rural,Toyota,9,2.5,6000,2,2,1,32,Medium
GBLUO,21,M,Doctor,Single,None,80000,Urban,Honda,13,3.5,8000,1,0,0,15,Low
DNUOY,43,M,Artist,Single,Master,115000,Urban,Chevrolet,10,3.5,19000,2,2,2,35,Low
PBHUP,26,M,Artist,Divorced,Master,145000,Urban,BMW,13,4.0,16000,0,2,1,11,Low
AMWZD,47,F,Retired,Divorced,Master,135000,Urban,Honda,12,4.0,7000,2,0,2,9,Low
RTPKB,57,M,Architect,Married,Bachelor,20000,Rural,Tesla,13,2.0,13000,3,1,1,19,Low
VCSDS,52,M,Architect,Single,Master,110000,Rural,Nissan,10,3.5,17000,2,0,3,10,Medium
VQUOF,23,F,Engineer,Married,Bachelor,75000,Urban,Honda,9,1.5,16000,3,2,0,18,Medium
JSYUU,35,F,Teacher,Widowed,Bachelor,90000,Rural,Tesla,6,2.5,17000,0,1,1,1,Low
MLWQS,45,F,Teacher,Married,Master,120000,Rural,Honda,13,2.0,15000,2,2,0,25,Low
LMUKX,59,F,Student,Married,PhD,70000,Rural,Honda,10,1.5,15000,2,2,0,26,Medium
JNXTF,48,M,Student,Married,PhD,95000,Urban,Audi,3,3.5,11000,2,1,1,27,High
OHUSA,55,F,Architect,Married,PhD,65000,Rural,Nissan,12,2.5,16000,0,3,3,1,Medium
BJQSC,63,F,Doctor,Single,Bachelor,75000,Suburban,BMW,8,1.5,18000,3,0,0,1,Medium
KDZHH,55,M,Artist,Single,Master,65000,Urban,Mercedes,9,2.0,16000,3,4,0,29,Low
VNIND,37,F,Artist,Married,Bachelor,85000,Rural,Mercedes,6,1.5,19000,0,0,2,18,Low
JKPDH,45,M,Teacher,Married,PhD,145000,Rural,Audi,5,2.0,12000,0,3,0,22,Low
KSCNF,63,M,Doctor,Widowed,Master,100000,Urban,Honda,8,2.0,13000,0,1,2,33,Low
BGRHR,24,M,Lawyer,Single,None,110000,Urban,Mercedes,5,2.0,6000,2,4,2,26,Low
DYXQZ,19,F,Engineer,Divorced,Master,70000,Suburban,Mercedes,1,1.5,6000,3,2,0,13,High
BTNBR,44,M,Artist,Divorced,None,115000,Rural,Mercedes,5,3.5,10000,0,1,1,20,Low
NHGPG,64,F,Student,Divorced,Master,40000,Urban,Ford,5,2.5,13000,2,3,2,35,Low
LANXC,55,M,Doctor,Divorced,Bachelor,65000,Urban,Chevrolet,4,2.5,10000,1,2,1,32,Low
ZYIUT,20,F,Manager,Widowed,Master,95000,Rural,Chevrolet,6,3.0,9000,3,2,2,22,Low
XHJGG,67,F,Retired,Divorced,Master,90000,Urban,Mercedes,4,3.0,10000,1,3,2,13,High
MEBGR,59,M,Engineer,Single,Master,35000,Urban,Tesla,9,3.5,6000,3,1,3,29,Low
NVUAL,24,F,Manager,Widowed,PhD,70000,Urban,Nissan,3,3.5,18000,1,2,3,33,Low
JSFAL,54,M,Retired,Married,Bachelor,55000,Rural,Nissan,3,2.5,5000,2,4,3,28,Low
CETYZ,58,M,Teacher,Single,Bachelor,80000,Urban,Chevrolet,3,3.5,7000,1,4,1,33,Low
SBQAM,41,F,Artist,Married,Master,115000,Urban,Audi,5,3.0,15000,0,2,1,21,Low
BHTEI,53,F,Doctor,Widowed,Master,120000,Urban,Mercedes,12,3.5,17000,0,4,0,16,Medium
ZKHHG,47,M,Artist,Single,Master,65000,Urban,BMW,6,3.5,15000,3,4,3,33,Medium
XELEN,20,M,Student,Divorced,Bachelor,110000,Urban,Mercedes,3,3.0,11000,3,1,3,38,Low
ZHDZQ,40,F,Engineer,Divorced,Master,65000,Suburban,Ford,14,3.5,14000,2,1,0,26,Low
TNKZD,43,M,Artist,Married,Bachelor,95000,Rural,Mercedes,3,3.0,5000,1,3,0,35,Medium
PFWDB,69,M,Student,Married,PhD,80000,Rural,Mercedes,7,3.0,6000,2,2,2,26,Low
QCQGE,49,F,Student,Widowed,Bachelor,20000,Rural,Honda,11,2.0,7000,3,3,1,30,Medium
YIYQS,46,M,Doctor,Married,Master,35000,Rural,Audi,8,1.5,8000,0,3,0,17,Low
WBWTC,46,M,Engineer,Married,Bachelor,45000,Rural,Mercedes,11,4.0,10000,3,3,1,32,Low
EXSZE,64,F,Retired,Widowed,Master,110000,Urban,Honda,3,2.0,13000,0,1,3,39,Low
UKRMP,22,M,Lawyer,Widowed,PhD,75000,Rural,Ford,3,1.5,5000,1,1,2,23,Low
CWICR,24,F,Student,Divorced,Master,140000,Urban,Honda,14,3.0,10000,2,3,3,20,Low
FYXOJ,43,M,Lawyer,Married,PhD,85000,Rural,BMW,9,2.0,6000,3,0,1,24,Low
WMPFR,19,M,Engineer,Divorced,Master,85000,Rural,Toyota,12,1.5,7000,2,1,1,27,Low
FFMLA,64,F,Manager,Widowed,Bachelor,60000,Urban,Nissan,13,2.0,13000,1,1,1,29,Medium
RMQYU,33,F,Student,Widowed,Master,35000,Urban,Ford,14,3.5,5000,2,3,2,36,Low
OTSBT,50,F,Manager,Divorced,Master,65000,Urban,Mercedes,8,3.5,13000,0,0,3,37,Low
INEIN,51,F,Engineer,Married,None,55000,Rural,Honda,1,3.5,19000,0,4,0,4,Medium
ZSUPJ,25,M,Manager,Married,Master,85000,Urban,Chevrolet,13,1.5,19000,0,3,2,19,High
UFTEE,52,F,Engineer,Single,Master,90000,Rural,Audi,9,2.5,18000,2,3,3,13,Low
EZUAZ,61,M,Teacher,Widowed,Master,145000,Urban,Mercedes,2,2.0,17000,2,4,3,17,Low
EJMRG,26,M,Retired,Married,PhD,80000,Urban,Honda,11,2.5,11000,1,4,1,15,Low
FQVJF,47,F,Retired,Widowed,Master,100000,Suburban,Chevrolet,10,4.0,18000,3,2,1,32,High
XSNPE,30,F,Retired,Single,None,75000,Urban,Toyota,14,2.5,15000,0,3,3,24,Low
YQYXK,20,M,Artist,Divorced,Master,145000,Urban,Toyota,6,3.5,6000,3,3,1,21,Medium
AMKZQ,39,M,Teacher,Single,Master,75000,Rural,Ford,2,3.0,8000,1,3,0,32,Low
LIVEF,32,F,Artist,Married,Bachelor,50000,Rural,BMW,12,4.0,12000,1,1,0,30,Low
WLJQF,51,F,Manager,Single,PhD,40000,Urban,Chevrolet,8,3.5,8000,2,0,2,5,Medium
FYVQN,59,F,Manager,Divorced,Master,95000,Urban,Chevrolet,14,4.0,13000,1,4,0,12,Low
DKUDI,34,F,Artist,Single,PhD,25000,Urban,BMW,9,3.0,15000,0,0,1,30,Low
XHAFU,33,M,Artist,Single,Master,140000,Urban,Nissan,14,3.0,18000,1,3,3,15,Medium
NHQPD,59,F,Student,Single,Master,70000,Suburban,Mercedes,12,2.0,7000,2,4,2,5,Low
OMCWA,28,F,Artist,Divorced,Master,90000,Urban,Toyota,2,2.0,10000,0,4,1,4,Low
ZOCWL,42,M,Teacher,Single,Bachelor,145000,Urban,Mercedes,1,1.5,15000,3,3,2,4,Low
KQXTE,43,M,Retired,Married,Master,55000,Urban,BMW,6,3.5,6000,1,1,2,18,Medium
CVZPS,56,F,Retired,Widowed,None,70000,Rural,Toyota,11,2.0,16000,3,3,3,11,Medium
SKCHU,44,M,Architect,Divorced,Bachelor,95000,Suburban,BMW,11,3.0,17000,3,4,1,30,Low
YNIQQ,66,F,Artist,Widowed,None,35000,Urban,Audi,1,3.5,12000,1,0,0,4,High
NQJLQ,41,F,Retired,Single,Master,35000,Urban,Toyota,12,4.0,8000,3,4,1,30,Low
QRBJE,27,M,Student,Married,PhD,30000,Urban,Mercedes,7,2.5,8000,0,1,0,19,High
RWNEV,54,F,Teacher,Married,Bachelor,35000,Suburban,Nissan,3,3.0,13000,2,3,3,35,Medium
WYBLS,25,M,Retired,Widowed,PhD,145000,Urban,Nissan,12,3.0,10000,2,3,1,6,Low
QHVQX,37,F,Student,Married,Master,145000,Urban,Mercedes,1,3.0,15000,2,2,3,24,Low
IUOZB,29,M,Retired,Married,Bachelor,145000,Rural,Chevrolet,13,3.5,13000,2,2,2,28,Low
GGCKX,67,F,Student,Widowed,PhD,105000,Rural,Mercedes,7,3.0,8000,1,2,1,10,Low
QHOMG,50,M,Engineer,Married,Master,40000,Suburban,Tesla,2,1.5,16000,2,4,3,20,High
JPTNL,57,M,Lawyer,Divorced,PhD,95000,Suburban,Mercedes,8,4.0,5000,3,3,0,5,Medium
GHCQV,67,M,Student,Married,None,25000,Rural,Chevrolet,9,2.5,6000,2,4,2,10,Medium
SWIPO,52,M,Teacher,Widowed,Bachelor,40000,Suburban,Mercedes,11,2.0,11000,0,2,3,3,Medium
PXAAL,35,F,Teacher,Divorced,Master,35000,Urban,BMW,9,1.5,11000,1,2,2,30,Low
IOGGL,29,M,Retired,Divorced,Bachelor,100000,Rural,Mercedes,11,4.0,14000,1,2,0,22,Low
OFRXE,52,F,Retired,Divorced,None,130000,Rural,Chevrolet,11,3.5,15000,2,0,2,9,Medium
NKPPF,37,F,Student,Widowed,Master,20000,Suburban,Mercedes,4,2.5,19000,3,0,1,39,High
SNBBS,22,F,Manager,Married,None,135000,Urban,Toyota,4,4.0,5000,0,1,3,26,Medium
EWYNX,62,M,Retired,Divorced,Master,135000,Rural,Honda,4,3.5,8000,1,1,2,10,Low
