name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
VPRIR,43,F,Architect,Divorced,PhD,100000,Suburban,Tesla,13,1.5,13000,3,2,3,19,Medium
CSNDY,57,F,Artist,Widowed,Master,75000,Urban,Audi,9,2.5,7000,3,0,1,29,High
EIYET,37,M,Manager,Divorced,PhD,70000,Rural,Honda,8,1.5,11000,2,4,2,7,High
RQPDV,54,M,Engineer,Widowed,Bachelor,55000,Rural,Ford,12,4.0,18000,2,4,1,18,High
NTLMW,27,F,Manager,Single,None,40000,Urban,Mercedes,7,3.5,10000,3,3,2,21,Low
TWUCO,44,F,Architect,Widowed,Master,120000,Rural,Tesla,6,2.5,9000,1,3,1,11,Low
CBWGY,20,M,Retired,Married,None,130000,Suburban,BMW,1,3.5,10000,2,0,0,21,Low
SEMTW,27,M,Engineer,Single,Bachelor,100000,Suburban,Honda,12,4.0,13000,3,4,3,35,Medium
WQWYD,47,M,Retired,Divorced,None,20000,Rural,Mercedes,13,2.0,5000,2,3,2,30,Low
WYRPS,42,F,Lawyer,Widowed,PhD,45000,Suburban,Honda,8,2.0,8000,3,3,0,26,Low
FBBQY,53,F,Student,Widowed,None,20000,Suburban,Toyota,14,2.5,5000,3,0,3,5,Medium
DPHDR,58,F,Doctor,Married,PhD,105000,Urban,Nissan,9,2.0,17000,0,4,0,2,Medium
ENPMT,22,M,Artist,Divorced,PhD,45000,Urban,Mercedes,13,2.0,13000,2,3,2,16,High
NUGVL,58,M,Student,Widowed,PhD,20000,Suburban,Mercedes,3,2.5,11000,3,0,1,9,Low
FRRXG,36,F,Engineer,Widowed,None,25000,Suburban,Nissan,11,3.5,8000,1,1,0,6,Medium
GRXBV,51,F,Student,Widowed,Master,55000,Suburban,Audi,2,3.5,13000,1,3,2,39,High
ZZIFI,57,M,Artist,Single,Bachelor,65000,Suburban,Ford,4,1.5,8000,3,2,3,25,High
LPBCU,18,F,Artist,Widowed,None,115000,Rural,Mercedes,13,3.5,6000,3,1,0,26,Low
GGFKM,39,M,Student,Married,Bachelor,145000,Urban,Audi,1,2.5,12000,1,4,2,39,High
OMDKD,25,M,Doctor,Single,Bachelor,85000,Suburban,Mercedes,9,4.0,5000,2,0,3,34,High
QXURC,38,F,Student,Single,PhD,90000,Rural,Chevrolet,14,1.5,18000,1,3,2,17,Medium
POQIE,37,F,Teacher,Widowed,None,120000,Rural,Audi,3,3.5,11000,1,4,2,39,High
OAHOX,54,F,Manager,Divorced,None,145000,Rural,Honda,9,2.5,9000,2,1,0,29,Low
XQQDR,62,M,Teacher,Single,Bachelor,95000,Rural,Chevrolet,1,2.5,9000,3,0,0,17,Medium
KNLHZ,56,F,Teacher,Single,PhD,110000,Urban,Mercedes,8,3.5,17000,3,2,2,5,High
SGFVC,25,M,Retired,Widowed,Bachelor,110000,Suburban,Ford,1,1.5,19000,0,2,0,13,High
JPWHE,50,M,Retired,Widowed,Bachelor,85000,Rural,Tesla,11,2.0,9000,3,0,0,3,Low
OXOKH,26,M,Engineer,Married,Master,40000,Rural,Nissan,7,3.0,7000,2,1,0,28,Medium
KURZP,38,M,Engineer,Divorced,None,60000,Urban,Chevrolet,12,2.0,5000,0,0,1,23,Medium
FCLHJ,38,F,Architect,Widowed,None,90000,Suburban,Ford,1,2.0,19000,3,0,0,39,Medium
GGENF,48,F,Artist,Married,PhD,140000,Rural,Toyota,9,3.0,14000,1,0,1,6,High
XMIYO,32,F,Manager,Single,Bachelor,40000,Rural,Ford,9,1.5,13000,1,1,3,6,Low
FSKIA,31,F,Architect,Married,Bachelor,75000,Suburban,BMW,13,1.5,8000,0,3,2,21,Medium
MPGMU,60,F,Teacher,Divorced,None,55000,Suburban,Mercedes,9,3.0,7000,0,4,1,26,Low
QXPTO,45,F,Architect,Divorced,PhD,125000,Urban,Honda,11,2.0,7000,0,4,1,29,Low
QBIUG,67,M,Doctor,Divorced,Bachelor,80000,Urban,Chevrolet,11,3.0,8000,0,2,1,36,Medium
WBIAN,36,F,Manager,Single,PhD,45000,Rural,Audi,7,3.0,12000,0,3,0,20,High
WTCPA,25,M,Teacher,Married,None,95000,Suburban,Audi,5,2.0,17000,3,2,3,34,High
QFRVO,28,F,Artist,Married,Bachelor,35000,Suburban,Chevrolet,12,2.5,8000,0,1,3,6,High
MWVWV,53,F,Engineer,Divorced,Bachelor,70000,Rural,Chevrolet,1,2.0,18000,0,2,2,31,Medium
ZYFZC,26,M,Lawyer,Single,Master,110000,Urban,Mercedes,10,4.0,15000,3,3,1,7,Medium
OWCWF,46,F,Artist,Married,None,120000,Urban,Mercedes,11,3.5,5000,2,3,3,10,Medium
HWYYL,41,F,Manager,Widowed,Master,145000,Urban,Nissan,7,1.5,7000,0,2,2,31,Low
RUSZC,55,M,Artist,Widowed,None,80000,Suburban,Mercedes,10,2.5,15000,3,2,0,13,Low
GEDZM,66,M,Doctor,Divorced,None,20000,Suburban,Toyota,14,3.5,16000,1,4,3,5,Medium
YUCBH,47,F,Student,Widowed,Master,135000,Urban,Ford,4,3.5,12000,2,3,2,35,Medium
SVSYD,30,F,Lawyer,Widowed,Master,95000,Suburban,Honda,8,1.5,13000,2,3,0,5,High
YJFZK,35,F,Lawyer,Widowed,None,35000,Rural,Chevrolet,8,2.0,5000,2,1,0,17,Medium
FILNK,35,F,Manager,Divorced,Master,45000,Rural,Nissan,4,2.0,13000,2,3,2,15,High
WPFBW,68,M,Engineer,Single,Bachelor,135000,Suburban,Toyota,12,4.0,16000,3,4,1,17,Low
MJEXD,25,M,Engineer,Single,Bachelor,45000,Urban,Nissan,3,3.5,8000,0,0,1,23,Low
LDROE,55,M,Lawyer,Widowed,Master,30000,Urban,Nissan,8,2.5,16000,3,0,1,5,Low
YMUIB,50,M,Engineer,Single,Master,120000,Rural,Ford,3,2.0,9000,2,1,3,10,Low
VARDO,59,M,Student,Married,None,75000,Suburban,Chevrolet,1,2.0,13000,0,4,0,3,High
QFYNI,57,M,Manager,Married,PhD,60000,Urban,Nissan,8,3.0,6000,0,1,3,10,Medium
MVWFC,67,F,Retired,Single,Bachelor,20000,Rural,Audi,8,3.0,7000,0,3,3,4,Low
WTYPT,63,M,Artist,Single,Bachelor,45000,Suburban,Toyota,1,1.5,5000,3,0,1,10,Medium
NDUJI,69,M,Engineer,Divorced,Bachelor,40000,Rural,Nissan,3,1.5,17000,2,4,3,29,High
JBIZV,45,M,Manager,Single,None,130000,Urban,Nissan,6,3.5,12000,3,2,2,11,High
XVNOU,65,F,Manager,Widowed,PhD,140000,Suburban,Honda,9,3.0,7000,2,0,3,38,High
UCMWC,65,F,Engineer,Single,PhD,100000,Urban,Tesla,5,4.0,5000,1,4,0,6,High
QIAKT,55,M,Lawyer,Single,Master,30000,Urban,Tesla,4,3.0,5000,2,3,1,12,High
KDNYB,46,F,Lawyer,Divorced,Master,110000,Urban,BMW,12,1.5,11000,2,1,1,2,High
HBTFZ,20,F,Engineer,Divorced,PhD,20000,Urban,Nissan,3,3.0,19000,2,2,1,28,High
EZGJS,63,F,Retired,Single,PhD,145000,Urban,Ford,2,4.0,17000,1,3,1,34,Medium
KMPUK,19,F,Student,Divorced,PhD,50000,Suburban,Mercedes,14,4.0,5000,2,3,1,2,Low
FOAZE,27,M,Engineer,Divorced,Master,40000,Rural,Tesla,14,1.5,12000,3,0,1,21,High
YCGBC,29,M,Engineer,Single,Master,45000,Urban,Mercedes,4,2.5,16000,1,1,3,17,Medium
LMBCI,37,F,Architect,Divorced,None,95000,Urban,BMW,6,3.0,19000,0,1,0,38,Low
KVIBZ,56,M,Student,Divorced,Master,65000,Rural,Tesla,6,2.5,12000,2,0,0,9,High
QIZQG,19,F,Engineer,Married,Master,140000,Rural,Mercedes,1,2.5,12000,0,0,0,5,Low
JONJC,44,M,Retired,Widowed,PhD,90000,Suburban,Ford,13,4.0,19000,3,0,0,25,Low
YHSKV,38,M,Retired,Divorced,None,135000,Rural,BMW,2,1.5,11000,2,3,1,18,High
DRJSL,54,M,Doctor,Widowed,None,130000,Rural,Honda,13,3.0,5000,0,1,2,14,Low
CKDZB,31,M,Architect,Divorced,Bachelor,60000,Suburban,BMW,2,4.0,6000,1,0,0,12,Low
SSVPS,23,F,Teacher,Married,None,125000,Suburban,Toyota,3,4.0,6000,1,3,2,32,Low
FNISS,34,F,Teacher,Married,Master,105000,Suburban,Tesla,2,1.5,7000,0,0,2,38,Medium
MJGZT,40,F,Teacher,Widowed,None,35000,Suburban,Ford,6,3.5,7000,1,4,1,11,High
RBIHY,30,F,Lawyer,Widowed,PhD,90000,Urban,Nissan,14,4.0,16000,1,1,3,3,Medium
WGZKZ,25,F,Artist,Single,Bachelor,95000,Suburban,Tesla,13,2.5,6000,2,2,3,18,Low
CKNEN,33,F,Retired,Divorced,Bachelor,105000,Suburban,Honda,4,3.0,12000,3,4,3,9,Medium
BGNLX,28,F,Lawyer,Single,Master,130000,Urban,Audi,10,2.0,11000,0,3,3,30,Low
EEQVP,57,F,Architect,Widowed,None,85000,Rural,Mercedes,3,1.5,10000,2,0,2,33,Low
RHVUS,36,F,Manager,Widowed,PhD,60000,Urban,BMW,2,1.5,10000,1,4,3,7,Medium
PYLDX,59,M,Lawyer,Married,Bachelor,140000,Urban,Chevrolet,1,1.5,17000,0,0,2,34,Low
HBTGQ,68,F,Lawyer,Divorced,None,20000,Urban,Audi,13,1.5,17000,2,1,3,15,Low
KYOCL,58,F,Engineer,Widowed,Bachelor,135000,Urban,Ford,12,2.0,9000,1,4,2,35,Medium
TNLJJ,55,M,Retired,Single,Master,105000,Urban,Chevrolet,6,2.5,17000,1,4,3,36,High
ITOJJ,47,M,Student,Single,Master,130000,Urban,Mercedes,14,2.0,12000,1,1,0,22,High
ABCWZ,59,M,Engineer,Single,Bachelor,85000,Suburban,Nissan,10,2.0,17000,3,4,3,13,High
ONCWA,21,M,Retired,Widowed,Master,130000,Rural,BMW,13,1.5,5000,3,1,2,16,Medium
RGXWQ,47,F,Engineer,Married,None,20000,Suburban,Audi,8,2.5,5000,2,2,3,24,High
CSVMF,25,F,Artist,Married,None,135000,Urban,Chevrolet,9,4.0,16000,3,4,3,22,Medium
RCHKH,42,F,Student,Married,None,95000,Suburban,Honda,12,3.5,11000,3,4,3,1,High
EAZSF,27,F,Manager,Widowed,None,50000,Suburban,Nissan,8,3.0,15000,1,2,2,25,Low
QCYPJ,50,M,Engineer,Married,Master,110000,Suburban,Ford,2,3.5,17000,0,1,0,35,Medium
NIFNM,34,M,Manager,Single,None,65000,Urban,Chevrolet,13,4.0,7000,1,4,1,3,Low
UYLQZ,34,F,Engineer,Divorced,Bachelor,135000,Urban,Mercedes,9,2.5,18000,3,1,1,17,Medium
VOWUC,23,M,Student,Widowed,PhD,130000,Suburban,Tesla,3,3.5,13000,3,2,3,27,Low
KEGHY,66,F,Manager,Married,None,40000,Suburban,BMW,10,3.5,5000,3,4,1,11,High
NPFFC,67,M,Architect,Married,Bachelor,30000,Urban,Nissan,11,3.5,5000,3,1,0,4,Medium
PDFVM,49,F,Architect,Married,Master,30000,Suburban,Chevrolet,11,2.5,13000,2,4,0,26,Medium
HCEXN,22,M,Engineer,Single,None,115000,Rural,Audi,6,3.5,13000,3,3,3,1,Medium
UBFDA,66,F,Architect,Single,Bachelor,115000,Suburban,Mercedes,14,2.5,12000,0,1,3,36,High
VGOVO,37,F,Artist,Single,None,75000,Urban,Mercedes,13,2.5,6000,1,4,2,27,High
CVDUV,39,F,Retired,Divorced,PhD,70000,Suburban,Honda,12,2.5,18000,3,0,3,2,Low
RXIND,35,F,Engineer,Single,Master,45000,Rural,Ford,14,4.0,12000,1,2,3,21,High
RUHSZ,69,F,Manager,Single,None,40000,Suburban,Honda,1,3.5,7000,0,4,1,4,High
VNFFB,41,M,Engineer,Divorced,Master,20000,Rural,Tesla,5,3.5,16000,0,3,0,11,Low
WDHWW,40,M,Architect,Divorced,PhD,95000,Rural,BMW,9,2.5,17000,2,0,1,18,Low
QJKNE,24,F,Retired,Married,None,130000,Urban,Chevrolet,6,2.5,5000,2,2,2,28,Low
HFGZJ,50,F,Engineer,Widowed,Master,65000,Rural,Toyota,11,2.0,13000,3,2,3,35,High
FRNDB,42,F,Student,Married,None,110000,Urban,BMW,14,4.0,9000,1,4,3,24,Low
JJTGP,31,F,Retired,Married,None,145000,Urban,Ford,1,1.5,9000,2,2,0,7,Low
MXRRP,40,M,Doctor,Widowed,Bachelor,115000,Urban,Nissan,12,2.0,13000,1,4,2,24,Medium
LZXYP,60,F,Architect,Single,PhD,60000,Urban,Ford,6,4.0,12000,1,4,0,27,Low
VNHVQ,67,M,Teacher,Single,None,105000,Rural,Chevrolet,10,3.5,11000,0,4,1,15,Medium
OGOUS,46,M,Manager,Single,None,90000,Urban,Chevrolet,3,2.5,17000,2,0,2,6,High
UDGDY,40,F,Student,Married,Master,70000,Rural,Ford,12,3.0,5000,2,3,1,20,High
FUHUJ,23,F,Student,Widowed,Bachelor,25000,Urban,Audi,9,2.0,14000,3,0,2,34,High
GPRFW,27,M,Manager,Divorced,Bachelor,90000,Suburban,Mercedes,14,3.0,13000,3,4,2,7,Low
GVCNQ,40,M,Architect,Divorced,PhD,100000,Urban,Toyota,1,4.0,6000,1,0,2,12,Medium
QVCAE,37,M,Teacher,Widowed,PhD,95000,Suburban,Chevrolet,7,1.5,6000,1,2,3,20,Medium
FECQK,28,F,Architect,Single,Bachelor,140000,Suburban,Toyota,10,3.5,8000,3,3,1,10,Low
YWYUN,38,M,Teacher,Single,None,20000,Rural,Mercedes,2,3.5,7000,0,0,0,7,Low
ZEMBL,20,M,Artist,Single,None,125000,Suburban,Nissan,12,3.0,17000,0,4,2,30,Low
UUUJK,54,F,Lawyer,Divorced,Master,95000,Suburban,Audi,4,3.5,17000,1,2,1,31,Low
TKYBV,25,F,Architect,Widowed,PhD,105000,Suburban,Ford,5,3.0,13000,0,3,2,2,Medium
ZRYKZ,68,M,Student,Divorced,PhD,70000,Urban,BMW,2,4.0,18000,0,0,3,2,Low
GAOPU,53,F,Teacher,Married,PhD,140000,Urban,BMW,5,3.5,7000,1,2,0,28,Low
QVKMR,27,F,Lawyer,Widowed,Master,50000,Suburban,Chevrolet,4,2.5,12000,3,4,0,12,Low
TRQPY,37,F,Artist,Married,PhD,45000,Rural,Chevrolet,11,2.0,10000,1,3,0,27,Low
EAXDY,36,M,Artist,Widowed,PhD,55000,Rural,Mercedes,10,3.0,7000,1,2,2,22,Low
TTQEO,58,M,Doctor,Married,PhD,95000,Urban,Audi,14,1.5,6000,1,2,2,20,Low
RAKPW,28,F,Manager,Divorced,Master,135000,Suburban,Chevrolet,8,1.5,12000,3,0,0,13,Medium
PZXMR,29,M,Teacher,Married,None,70000,Urban,Chevrolet,12,3.5,18000,1,4,2,39,Low
LRKBP,67,F,Teacher,Divorced,PhD,85000,Urban,BMW,8,3.0,13000,1,2,3,4,Low
NWCJX,31,M,Manager,Divorced,None,120000,Rural,Honda,7,1.5,17000,0,1,0,8,Medium
FUVAI,30,F,Doctor,Single,Master,70000,Rural,Nissan,5,1.5,18000,1,3,3,22,Medium
CKGHP,53,F,Doctor,Widowed,PhD,25000,Suburban,Ford,14,2.0,11000,0,0,0,31,Medium
OVRZP,53,F,Lawyer,Married,PhD,145000,Urban,Chevrolet,4,2.0,12000,3,0,0,2,Medium
NJJMP,57,F,Engineer,Widowed,None,35000,Rural,Mercedes,1,2.0,6000,0,3,3,6,High
PICDH,59,F,Retired,Married,PhD,50000,Urban,Tesla,8,2.5,12000,2,0,1,34,Low
HAHHE,34,M,Student,Widowed,None,95000,Rural,Chevrolet,14,3.0,11000,0,4,3,16,High
CNEWQ,20,F,Lawyer,Divorced,None,50000,Suburban,Tesla,9,2.0,9000,2,1,3,27,High
GKOOL,39,M,Doctor,Divorced,Bachelor,20000,Suburban,Nissan,7,1.5,18000,3,1,2,37,Low
KKMUJ,56,M,Artist,Married,PhD,85000,Rural,Mercedes,5,2.5,8000,3,1,1,13,Low
ABHPX,33,F,Engineer,Widowed,Bachelor,135000,Rural,Honda,8,3.0,5000,3,3,2,4,High
LJTTV,66,M,Teacher,Single,PhD,55000,Suburban,Tesla,7,3.0,14000,0,0,2,5,Medium
BKFVT,43,M,Student,Widowed,Master,35000,Rural,Chevrolet,13,2.5,13000,0,2,0,27,Low
SKLHH,50,M,Manager,Married,Bachelor,95000,Rural,Honda,9,2.0,13000,2,2,2,36,Medium
KCZGN,37,F,Student,Married,None,110000,Urban,BMW,6,2.5,17000,0,2,3,16,High
KXRLT,26,M,Manager,Widowed,None,85000,Rural,Nissan,8,1.5,15000,0,1,2,30,Low
HOXCJ,53,M,Engineer,Widowed,Master,115000,Urban,Ford,6,1.5,18000,2,0,2,23,Low
NOJTR,29,F,Engineer,Widowed,Master,60000,Rural,Ford,10,1.5,12000,0,1,1,16,Low
NBMWG,39,F,Engineer,Single,Bachelor,100000,Suburban,Toyota,7,1.5,9000,1,2,0,15,High
AQZDA,37,M,Retired,Single,Master,85000,Rural,Nissan,14,4.0,15000,1,0,1,33,Low
FRYIW,36,M,Engineer,Divorced,None,140000,Rural,Tesla,14,3.0,6000,3,4,1,8,Low
PCXWV,51,M,Teacher,Divorced,None,75000,Urban,Audi,10,4.0,14000,2,1,3,31,Low
EJDNL,62,F,Engineer,Married,PhD,40000,Urban,BMW,13,3.0,10000,1,0,0,37,High
JOUZF,30,M,Manager,Widowed,PhD,60000,Urban,Mercedes,2,4.0,10000,0,0,2,27,Medium
YBVSB,23,F,Architect,Married,None,35000,Urban,Tesla,13,3.5,18000,0,3,3,31,High
HWDYR,39,F,Doctor,Single,Bachelor,30000,Suburban,Tesla,13,2.0,14000,1,4,3,11,Medium
IAFVQ,63,F,Artist,Single,None,110000,Rural,Chevrolet,11,3.5,8000,2,0,3,9,High
JLOHA,69,F,Lawyer,Single,PhD,140000,Suburban,BMW,2,1.5,9000,3,4,0,22,Medium
MGGCZ,49,F,Retired,Single,None,60000,Urban,Mercedes,8,2.5,5000,0,0,0,17,High
LQZAS,65,M,Doctor,Married,Bachelor,115000,Rural,Chevrolet,6,2.0,9000,0,1,2,37,Low
QABFZ,27,F,Engineer,Divorced,Bachelor,130000,Urban,Honda,4,2.5,7000,2,0,1,20,Low
OTGIO,34,M,Lawyer,Widowed,None,40000,Rural,Ford,13,2.5,15000,0,2,3,14,Low
PHLCZ,47,M,Teacher,Widowed,None,60000,Suburban,BMW,7,2.0,13000,1,2,1,37,Low
JXBTX,37,M,Lawyer,Widowed,PhD,20000,Suburban,Mercedes,8,2.0,17000,3,1,3,30,Medium
HPYUB,58,M,Architect,Single,PhD,70000,Urban,Honda,7,1.5,5000,1,2,2,12,High
KXLLT,45,M,Doctor,Single,PhD,40000,Rural,Honda,3,2.0,5000,2,1,0,36,High
OXIWI,32,M,Teacher,Married,None,40000,Rural,Tesla,7,2.0,11000,2,3,1,34,Low
IPRER,35,M,Student,Single,Master,45000,Urban,BMW,4,3.0,19000,0,3,0,6,Low
IYTEA,24,M,Student,Divorced,PhD,45000,Suburban,Tesla,1,3.0,19000,2,1,1,39,High
ZRLHN,25,F,Teacher,Single,Master,125000,Urban,Nissan,14,3.5,12000,1,3,1,8,Low
LEOEJ,56,M,Manager,Married,Master,75000,Suburban,Mercedes,14,3.5,5000,3,3,2,2,Low
MWKUV,54,F,Lawyer,Widowed,Bachelor,30000,Rural,Ford,5,3.5,17000,0,4,1,3,Low
OWRPX,53,F,Manager,Single,PhD,25000,Suburban,Chevrolet,9,3.0,14000,3,2,3,30,Medium
PWTQG,54,M,Retired,Single,Bachelor,65000,Urban,Ford,4,3.0,5000,2,0,2,8,Low
WHISQ,23,M,Retired,Divorced,Bachelor,135000,Urban,Mercedes,12,3.0,15000,1,3,1,14,High
ORAGJ,62,M,Teacher,Married,Bachelor,90000,Urban,Chevrolet,14,3.0,14000,1,1,3,18,Medium
DHYNH,62,M,Doctor,Widowed,PhD,140000,Suburban,Tesla,10,2.0,17000,2,0,2,30,High
YASSO,37,M,Engineer,Divorced,Bachelor,145000,Urban,Mercedes,5,2.5,19000,1,4,0,4,Medium
ZAPPW,40,F,Manager,Single,Bachelor,130000,Suburban,Tesla,2,2.0,17000,0,3,0,35,Medium
PPVXK,31,F,Lawyer,Married,Master,115000,Suburban,Mercedes,5,2.5,7000,2,0,0,32,Low
EBSZD,61,M,Teacher,Widowed,Bachelor,85000,Rural,Toyota,4,2.5,19000,0,0,1,20,Medium
YDZAK,20,M,Engineer,Single,Master,40000,Urban,Ford,10,3.5,18000,3,2,2,12,High
PLSFQ,49,F,Manager,Divorced,Bachelor,40000,Rural,Toyota,6,2.5,10000,3,0,3,39,Medium
FQVHJ,60,F,Engineer,Single,Master,110000,Urban,Nissan,5,2.5,16000,2,3,1,30,Medium
JOBBY,43,M,Retired,Widowed,PhD,40000,Suburban,Mercedes,7,1.5,7000,1,1,2,34,High
KNHNK,47,M,Retired,Divorced,None,55000,Suburban,BMW,6,4.0,15000,0,3,0,15,Medium
OKBGO,40,F,Retired,Widowed,PhD,100000,Suburban,Ford,11,3.0,16000,3,2,0,26,Low
ZZPSG,30,F,Artist,Single,PhD,85000,Suburban,Audi,8,1.5,5000,1,1,2,3,Medium
EXXLP,43,M,Artist,Widowed,PhD,105000,Urban,Nissan,14,3.5,13000,3,4,3,34,High
GJEOC,63,F,Artist,Widowed,Bachelor,145000,Rural,Tesla,14,4.0,9000,3,3,0,6,Medium
AFZUE,66,F,Lawyer,Married,Bachelor,50000,Suburban,Mercedes,5,2.0,7000,3,1,1,23,Low
DTMEK,24,M,Doctor,Married,Bachelor,135000,Urban,Chevrolet,11,1.5,7000,3,0,1,35,Low
RFLEI,54,M,Retired,Single,Master,30000,Urban,Audi,11,2.5,6000,0,3,0,5,High
ITAAR,27,F,Architect,Married,None,75000,Urban,Ford,5,2.0,11000,1,3,2,16,High
ARCNK,58,M,Architect,Single,None,30000,Rural,Honda,8,3.0,12000,0,1,0,10,High
AKEYW,58,F,Retired,Married,Master,45000,Urban,Mercedes,10,2.5,8000,1,4,2,3,Low
VLXVE,32,F,Teacher,Married,None,75000,Suburban,BMW,12,2.0,15000,0,1,1,20,Low
IRIOL,46,F,Doctor,Single,Master,75000,Rural,BMW,3,2.0,11000,1,3,2,15,Medium
RAHVA,44,F,Architect,Widowed,None,80000,Suburban,Ford,9,1.5,10000,0,2,3,25,High
ZCPEJ,51,F,Doctor,Single,Master,110000,Rural,Ford,6,1.5,13000,3,0,2,5,High
QHVRJ,57,F,Doctor,Single,Bachelor,50000,Urban,Honda,4,4.0,5000,3,1,3,20,Low
QCDSY,21,F,Retired,Married,Bachelor,90000,Suburban,Ford,3,3.0,8000,2,2,2,17,Medium
KRLVS,38,M,Architect,Married,Master,70000,Suburban,BMW,2,4.0,5000,3,1,2,1,Low
DJUMM,69,F,Teacher,Married,Master,85000,Urban,Ford,13,2.0,13000,3,4,2,36,High
DUZPY,44,M,Retired,Divorced,PhD,100000,Rural,Toyota,4,4.0,11000,1,3,3,39,Medium
GHNCG,52,F,Retired,Single,None,30000,Suburban,Mercedes,10,2.0,12000,1,1,0,28,Low
VBDWX,65,M,Retired,Married,Bachelor,75000,Suburban,Chevrolet,11,4.0,19000,3,2,1,29,Medium
VZPXM,53,F,Architect,Single,PhD,20000,Rural,BMW,10,4.0,10000,2,3,2,17,High
LFMYV,32,F,Engineer,Widowed,Bachelor,95000,Rural,Chevrolet,10,2.5,11000,2,1,1,29,High
EJFIX,57,F,Engineer,Married,Bachelor,120000,Rural,Mercedes,6,2.5,15000,3,1,2,32,High
RHHUD,30,M,Manager,Single,Master,55000,Rural,BMW,4,3.0,6000,1,4,0,19,Medium
IZFXK,57,M,Artist,Widowed,PhD,135000,Rural,Nissan,3,1.5,16000,0,3,3,35,Medium
HYKAB,30,M,Engineer,Widowed,Bachelor,135000,Urban,Toyota,13,2.5,9000,3,2,2,4,High
BAMKN,34,F,Engineer,Divorced,None,50000,Suburban,Mercedes,14,2.0,7000,1,2,0,2,Low
YGIZY,56,F,Manager,Married,Master,125000,Suburban,BMW,12,3.0,12000,2,4,1,39,High
YEQVL,62,F,Retired,Widowed,None,75000,Suburban,Tesla,9,2.0,12000,1,3,1,8,Medium
RQCHD,53,M,Architect,Divorced,None,70000,Rural,Nissan,8,3.5,19000,1,0,3,15,Low
HBRQL,53,F,Doctor,Married,None,20000,Rural,Honda,7,3.0,5000,2,4,3,38,High
YQFMQ,41,F,Doctor,Divorced,Bachelor,30000,Rural,Toyota,12,2.0,8000,3,0,1,22,Medium
MFCNI,23,M,Teacher,Married,None,60000,Suburban,Ford,2,4.0,12000,3,0,3,8,High
AXYFV,48,M,Doctor,Single,Master,90000,Rural,Audi,7,1.5,15000,2,1,0,25,Low
ALPOR,67,M,Teacher,Divorced,PhD,20000,Suburban,Nissan,7,2.5,18000,2,3,3,15,High
LTOAY,29,M,Engineer,Married,Master,60000,Suburban,Honda,8,1.5,12000,1,1,3,6,High
EMKFM,33,M,Student,Married,None,125000,Urban,Toyota,9,2.0,11000,3,4,2,25,High
LSWOK,66,M,Lawyer,Widowed,PhD,100000,Rural,Tesla,14,4.0,9000,0,0,2,22,Medium
TZEEX,37,F,Engineer,Widowed,PhD,120000,Suburban,Ford,13,1.5,13000,2,0,3,37,Low
MCSSA,59,M,Lawyer,Single,None,25000,Rural,Honda,3,2.0,18000,2,2,1,35,Low
UEZBY,32,M,Retired,Married,None,25000,Urban,Nissan,6,1.5,18000,1,0,2,24,Low
CQRVW,23,F,Architect,Married,Bachelor,80000,Suburban,Audi,5,1.5,18000,0,4,1,32,High
MMCVR,48,M,Retired,Divorced,Master,50000,Rural,Nissan,11,4.0,14000,2,1,2,6,Low
SOPTF,47,M,Artist,Married,Bachelor,90000,Suburban,Nissan,11,2.5,14000,1,0,0,19,High
PTTGT,44,F,Artist,Widowed,Bachelor,75000,Suburban,Ford,1,3.5,18000,1,1,0,14,Medium
IEEFI,53,M,Doctor,Single,PhD,45000,Suburban,Toyota,10,1.5,16000,0,0,2,31,Medium
YYNNR,22,F,Engineer,Single,Master,100000,Suburban,BMW,10,4.0,19000,2,4,0,20,Low
JTEMO,57,M,Teacher,Married,PhD,105000,Suburban,Mercedes,3,1.5,14000,1,0,1,38,Low
YSMFE,21,F,Engineer,Single,PhD,35000,Suburban,Mercedes,11,3.5,19000,1,4,2,13,Medium
GTIWJ,47,M,Artist,Divorced,PhD,35000,Urban,Toyota,4,2.0,10000,2,4,1,17,Low
NTXRT,58,M,Lawyer,Widowed,PhD,105000,Rural,Mercedes,6,3.5,17000,1,0,0,36,Low
MLTIF,58,F,Doctor,Divorced,PhD,130000,Urban,Audi,2,3.0,11000,2,2,3,8,Low
DXBYL,30,F,Teacher,Widowed,PhD,140000,Suburban,Honda,11,3.5,5000,2,2,2,36,Medium
JAJGH,59,M,Student,Married,Bachelor,65000,Suburban,BMW,9,3.5,6000,1,1,0,2,High
LSONT,42,F,Retired,Married,Master,105000,Rural,BMW,10,1.5,15000,0,2,1,38,Low
BFLTN,47,F,Lawyer,Married,None,125000,Suburban,Audi,7,2.5,8000,2,0,3,5,Low
TSVAM,20,M,Architect,Widowed,Bachelor,120000,Rural,Toyota,6,3.5,17000,2,0,2,23,High
VIPOW,69,F,Lawyer,Divorced,PhD,130000,Urban,Chevrolet,6,2.5,8000,1,3,1,36,High
HOVKD,58,M,Lawyer,Divorced,Bachelor,75000,Urban,Toyota,1,3.0,11000,1,2,1,16,Low
OLCTV,58,M,Manager,Single,PhD,45000,Rural,Ford,7,2.0,19000,3,4,0,9,Medium
MOXXL,63,F,Architect,Widowed,PhD,85000,Rural,Mercedes,9,2.5,9000,2,0,3,16,High
